ntraial move_ratio     potn
6946020     0.4351  -3.888903

6946128     0.5185  -3.858904

6946236     0.5092  -3.831086

6946344        0.5  -3.891334

6946452     0.5185  -3.886166

6946560     0.5185  -3.889680

6946668     0.5462  -3.860981

6946776     0.5092  -3.809980

6946884     0.4629  -3.848937

6946992     0.5092  -3.832427

6947100     0.5185  -3.883893

6947208        0.5  -3.890485

6947316     0.4722  -3.872973

6947424     0.5833  -3.874702

6947532     0.5277  -3.881873

6947640     0.5462  -3.770002

6947748     0.4629  -3.784026

6947856     0.4259  -3.837869

6947964     0.6018  -3.937141

6948072     0.5370  -3.872039

6948180     0.4537  -3.880061

6948288     0.4907  -3.923411

6948396     0.5277  -3.856394

6948504     0.4351  -3.851099

6948612     0.4537  -3.885939

6948720     0.5648  -3.817806

6948828     0.4814  -3.814519

6948936     0.5370  -3.784868

6949044     0.5185  -3.826506

6949152        0.5  -3.896465

6949260     0.5370  -3.915997

6949368     0.4537  -3.893962

6949476     0.5648  -3.858943

6949584     0.4814  -3.884433

6949692     0.4907  -3.898678

6949800        0.5  -3.950016

6949908        0.5  -3.949204

6950016     0.4074  -3.860859

6950124     0.5277  -3.925843

6950232     0.4814  -3.967633

6950340     0.4907  -3.991160

6950448     0.5092  -3.943103

6950556     0.5092  -3.964911

6950664     0.4722  -3.983072

6950772     0.4722  -3.904271

6950880     0.4722  -3.907883

6950988     0.5277  -3.934521

6951096     0.5185  -3.911676

6951204     0.5462  -3.957591

6951312     0.5370  -3.901565

6951420     0.6018  -3.952595

6951528     0.4444  -3.955609

6951636     0.4259  -3.947515

6951744     0.4351  -3.952719

6951852     0.6296  -4.013312

6951960     0.6018  -4.023316

6952068     0.5092  -3.976901

6952176     0.4814  -3.968091

6952284     0.4629  -3.909348

6952392     0.5740  -3.914176

6952500     0.4259  -3.928792

6952608     0.4351  -3.872314

6952716     0.5092  -3.911513

6952824     0.5462  -3.910852

6952932        0.5  -3.879779

6953040     0.4722  -3.853746

6953148     0.5092  -3.778846

6953256     0.4722  -3.650604

6953364     0.4537  -3.659163

6953472        0.5  -3.787827

6953580     0.5277  -3.800433

6953688     0.4537  -3.791812

6953796        0.5  -3.798418

6953904     0.5555  -3.771657

6954012     0.4444  -3.796149

6954120     0.5648  -3.843795

6954228     0.5555  -3.873284

6954336     0.3703  -3.812292

6954444     0.5370  -3.818188

6954552     0.4629  -3.772876

6954660     0.4907  -3.799099

6954768        0.5  -3.818763

6954876     0.4444  -3.849049

6954984     0.5370  -3.897566

6955092     0.5092  -3.796542

6955200     0.4537  -3.794547

6955308     0.5370  -3.827823

6955416     0.4722  -3.796570

6955524     0.5185  -3.825679

6955632     0.6388  -3.860498

6955740     0.4351  -3.812193

6955848     0.6018  -3.886616

6955956     0.4722  -3.935129

6956064     0.5092  -3.955037

6956172     0.5185  -3.936425

6956280     0.4907  -3.991772

6956388     0.3796  -3.961773

6956496     0.4722  -3.969406

6956604     0.5648  -3.915786

6956712     0.5370  -3.980805

6956820     0.4444  -3.963173

6956928     0.5185  -3.883563

6957036     0.4537  -3.845044

6957144     0.5092  -3.918568

6957252     0.5277  -3.914034

6957360     0.5370  -3.862825

6957468     0.4444  -3.875328

6957576     0.5185  -3.859801

6957684     0.5092  -3.822024

6957792     0.4814  -3.875214

6957900     0.5092  -3.890940

6958008     0.6203  -3.808303

6958116     0.5370  -3.845445

6958224     0.5740  -3.793713

6958332     0.5555  -3.885726

6958440     0.4907  -3.822576

6958548     0.4814  -3.819067

6958656     0.4444  -3.841749

6958764     0.5370  -3.900083

6958872     0.5092  -3.841539

6958980     0.4537  -3.749481

6959088     0.4722  -3.736133

6959196     0.4444  -3.753491

6959304     0.4814  -3.726368

6959412     0.5925  -3.853310

6959520     0.5740  -3.868933

6959628     0.4907  -3.929885

6959736        0.5  -3.969005

6959844     0.4722  -3.940575

6959952     0.4629  -3.932885

6960060     0.4722  -3.971217

6960168     0.5462  -3.922500

6960276     0.5833  -3.972003

6960384        0.5  -3.928280

6960492     0.4444  -3.845512

6960600     0.4629  -3.789780

6960708     0.4907  -3.867814

6960816     0.4814  -3.792848

6960924        0.5  -3.784773

6961032     0.4814  -3.799349

6961140     0.5370  -3.752613

6961248     0.5925  -3.834194

6961356     0.4814  -3.819208

6961464     0.3981  -3.787278

6961572     0.5740  -3.792110

6961680     0.5370  -3.819495

6961788     0.4444  -3.864843

6961896     0.4722  -3.844893

6962004     0.4537  -3.795585

6962112     0.6481  -3.904931

6962220     0.3611  -3.954311

6962328     0.5185  -3.933608

6962436     0.5740  -3.888838

6962544        0.5  -3.893862

6962652     0.4907  -3.837309

6962760     0.3981  -3.890414

6962868     0.4629  -3.929029

6962976     0.5185  -3.919282

6963084     0.4814  -3.907052

6963192     0.4444  -3.892394

6963300     0.4166  -3.890975

6963408     0.4722  -3.861057

6963516     0.5185  -3.896612

6963624     0.5370  -3.932085

6963732     0.4907  -3.955697

6963840     0.4629  -3.985060

6963948     0.4722  -3.986160

6964056     0.5648  -3.887475

6964164     0.4444  -3.833606

6964272     0.4907  -3.833688

6964380     0.4537  -3.949545

6964488     0.4814  -3.957039

6964596     0.5277  -3.895511

6964704     0.5833  -3.966932

6964812     0.5648  -3.932204

6964920     0.5277  -3.872821

6965028     0.5277  -3.914637

6965136     0.5185  -3.939235

6965244     0.4537  -3.967839

6965352     0.5462  -3.963547

6965460     0.5092  -3.897599

6965568     0.4907  -3.934485

6965676     0.4722  -3.931884

6965784     0.4537  -3.958543

6965892     0.5185  -4.034506

6966000     0.4537  -3.986829

6966108     0.5277  -3.959781

6966216     0.5185  -3.952010

6966324     0.5555  -3.925952

6966432     0.4259  -3.917876

6966540     0.5185  -3.852596

6966648     0.4537  -3.828466

6966756     0.5555  -3.874937

6966864     0.4444  -3.835317

6966972     0.5277  -3.883323

6967080     0.4814  -3.832281

6967188     0.4537  -3.874624

6967296     0.4444  -3.906438

6967404        0.5  -3.900839

6967512     0.4722  -3.889786

6967620     0.4629  -3.777532

6967728     0.4907  -3.835571

6967836     0.5462  -3.849917

6967944     0.4722  -3.845908

6968052     0.4074  -3.860750

6968160     0.4722  -3.923374

6968268        0.5  -3.984187

6968376     0.4629  -4.006313

6968484     0.4814  -4.009570

6968592     0.5370  -3.976619

6968700        0.5  -3.883483

6968808        0.5  -3.836358

6968916        0.5  -3.877756

6969024     0.5555  -3.941827

6969132     0.5092  -3.929110

6969240        0.5  -3.943258

6969348     0.4814  -3.877749

6969456     0.4907  -3.831499

6969564     0.5370  -3.743644

6969672     0.4444  -3.764920

6969780        0.5  -3.836004

6969888     0.5370  -3.710661

6969996        0.5  -3.729595

6970104     0.5462  -3.791529

6970212     0.4814  -3.825731

6970320        0.5  -3.844646

6970428     0.5092  -3.890623

6970536     0.5462  -3.802411

6970644     0.5833  -3.808402

6970752     0.5092  -3.887303

6970860     0.5185  -3.912858

6970968     0.5462  -3.816749

6971076     0.5925  -3.822038

6971184     0.4537  -3.898309

6971292     0.3703  -3.911216

6971400     0.4166  -3.929793

6971508     0.5277  -3.873520

6971616     0.5462  -3.816568

6971724     0.5648  -3.890657

6971832     0.5555  -3.912700

6971940     0.5462  -3.895865

6972048     0.5925  -3.927505

6972156     0.4259  -3.917415

6972264     0.5185  -3.862336

6972372     0.6203  -3.927973

6972480     0.5648  -3.962289

6972588     0.5185  -3.913263

6972696     0.5092  -3.976038

6972804     0.4629  -3.961621

6972912        0.5  -3.816187

6973020     0.4074  -3.849420

6973128     0.4259  -3.861902

6973236     0.4907  -3.837948

6973344     0.5277  -3.868846

6973452        0.5  -3.870374

6973560     0.4629  -3.832104

6973668        0.5  -3.840756

6973776     0.4907  -3.910490

6973884     0.5185  -3.880606

6973992     0.5092  -3.889981

6974100     0.5277  -3.951879

6974208     0.4444  -3.935440

6974316     0.5092  -3.873062

6974424     0.5092  -3.874283

6974532     0.5925  -3.807033

6974640        0.5  -3.910211

6974748        0.5  -3.831509

6974856     0.5555  -3.879477

6974964        0.5  -3.770853

6975072     0.4722  -3.842374

6975180     0.5185  -3.821771

6975288     0.5185  -3.820315

6975396     0.4629  -3.913745

6975504     0.5648  -3.927543

6975612     0.5370  -3.835969

6975720     0.4629  -3.828854

6975828     0.4537  -3.707382

6975936     0.3888  -3.736698

6976044     0.4629  -3.705914

6976152     0.4259  -3.671746

6976260     0.5555  -3.759045

6976368     0.4722  -3.815518

6976476     0.4444  -3.632439

6976584     0.4351  -3.743969

6976692        0.5  -3.774570

6976800     0.5370  -3.828013

6976908     0.5092  -3.812663

6977016     0.5555  -3.885564

6977124     0.3796  -3.916865

6977232     0.5185  -3.982442

6977340     0.5925  -3.919271

6977448     0.4814  -3.868079

6977556     0.5185  -3.934447

6977664     0.4907  -3.925232

6977772     0.4351  -3.955852

6977880     0.5740  -3.999289

6977988        0.5  -3.938535

6978096     0.4722  -3.842140

6978204     0.5185  -3.869754

6978312     0.5370  -3.891478

6978420     0.6111  -3.821243

6978528     0.4537  -3.935934

6978636     0.4537  -3.994947

6978744     0.4722  -3.960388

6978852     0.5185  -3.944603

6978960     0.4444  -3.933529

6979068     0.5462  -4.006612

6979176     0.5092  -4.040479

6979284     0.5370  -3.982029

6979392     0.4814  -4.069572

6979500     0.5648  -4.123582

6979608     0.4537  -4.037507

6979716     0.4722  -3.927508

6979824     0.4166  -3.937103

6979932     0.4907  -3.896999

6980040     0.3888  -3.931819

6980148     0.5185  -3.930473

6980256     0.6296  -4.033563

6980364     0.4166  -3.939740

6980472     0.5277  -3.931073

6980580     0.5462  -3.943229

6980688     0.4814  -3.976165

6980796     0.5740  -3.924365

6980904     0.5370  -3.922268

6981012     0.4814  -3.936379

6981120        0.5  -3.980777

6981228     0.5370  -3.981144

6981336     0.5925  -3.851194

6981444     0.4814  -3.827989

6981552     0.5925  -3.892291

6981660     0.3888  -3.782420

6981768     0.5092  -3.828533

6981876     0.5185  -3.949741

6981984     0.5277  -3.860966

6982092     0.4814  -3.813868

6982200     0.4444  -3.824123

6982308        0.5  -3.865377

6982416     0.5185  -3.862007

6982524     0.5092  -3.934381

6982632     0.4722  -3.908247

6982740     0.5648  -3.870348

6982848        0.5  -3.920566

6982956     0.4537  -3.945942

6983064     0.3148  -3.944047

6983172     0.5648  -3.983694

6983280     0.4444  -3.975575

6983388     0.4537  -3.963196

6983496     0.4814  -3.865096

6983604     0.4814  -3.893190

6983712     0.5092  -3.933313

6983820     0.4722  -3.996514

6983928        0.5  -4.010554

6984036     0.4259  -4.026775

6984144     0.4814  -4.043932

6984252     0.5277  -4.003072

6984360     0.4351  -4.025641

6984468     0.5648  -3.972097

6984576     0.5092  -3.901744

6984684     0.5370  -3.930919

6984792     0.4814  -3.882204

6984900     0.5277  -3.873374

6985008     0.4722  -3.982052

6985116     0.5092  -3.977492

6985224     0.5370  -3.902161

6985332     0.5925  -3.839794

6985440     0.4722  -3.803388

6985548     0.5740  -3.855497

6985656     0.4907  -3.907733

6985764     0.4629  -3.962954

6985872     0.4444  -3.885877

6985980     0.4259  -3.873221

6986088        0.5  -3.812493

6986196        0.5  -3.802499

6986304     0.4166  -3.871279

6986412     0.4629  -3.760501

6986520     0.5555  -3.852477

6986628     0.5277  -3.809039

6986736     0.5277  -3.828446

6986844     0.4907  -3.856623

6986952     0.4629  -3.925057

6987060     0.5370  -3.996216

6987168     0.4537  -3.954818

6987276     0.5370  -3.974111

6987384     0.5277  -3.924437

6987492     0.5092  -3.957828

6987600     0.5092  -3.973125

6987708     0.5277  -4.030223

6987816     0.5648  -4.076055

6987924     0.5277  -3.986129

6988032     0.5185  -4.056932

6988140     0.5370  -3.968887

6988248     0.5370  -3.995918

6988356        0.5  -3.934423

6988464     0.5370  -3.955375

6988572     0.5370  -4.058927

6988680     0.5092  -4.000017

6988788     0.5555  -3.960654

6988896     0.5185  -3.876457

6989004     0.5277  -3.968164

6989112     0.5370  -4.014445

6989220     0.4351  -3.954867

6989328     0.6111  -3.793300

6989436     0.4629  -3.870616

6989544     0.5555  -3.856640

6989652     0.4444  -3.801866

6989760     0.5277  -3.881951

6989868     0.5185  -3.881456

6989976     0.4444  -3.886534

6990084     0.4907  -3.898464

6990192     0.4814  -3.982541

6990300     0.4351  -4.000026

6990408     0.5370  -3.986426

6990516     0.5462  -3.962250

6990624     0.5185  -3.997912

6990732     0.6018  -3.969052

6990840     0.5092  -3.992374

6990948     0.4629  -4.010043

6991056     0.5555  -3.963167

6991164     0.4907  -3.917983

6991272     0.5370  -3.900244

6991380        0.5  -3.923494

6991488     0.5277  -3.855240

6991596     0.4814  -3.793506

6991704     0.5277  -3.867028

6991812     0.4351  -3.932979

6991920     0.5277  -3.863619

6992028     0.5185  -3.839983

6992136     0.4629  -3.917375

6992244     0.6296  -3.886958

6992352     0.4259  -3.898662

6992460     0.6018  -3.879470

6992568     0.5740  -3.761128

6992676     0.5370  -3.763952

6992784     0.4722  -3.810798

6992892     0.4907  -3.872471

6993000     0.4537  -3.868471

6993108     0.4537  -3.860774

6993216     0.4351  -3.798255

6993324     0.4351  -3.818290

6993432     0.4814  -3.755854

6993540     0.4537  -3.776769

6993648     0.4629  -3.820899

6993756     0.4814  -3.861631

6993864     0.5648  -3.955032

6993972     0.4537  -3.898424

6994080     0.5185  -3.894964

6994188        0.5  -3.958163

6994296     0.5277  -3.927676

6994404     0.4814  -3.966022

6994512     0.5370  -3.946641

6994620     0.5370  -3.929011

6994728     0.5370  -3.895729

6994836     0.5740  -3.882753

6994944     0.3611  -3.911181

6995052     0.4814  -3.946944

6995160     0.5370  -3.951556

6995268     0.4444  -3.990919

6995376     0.5277  -4.004351

6995484     0.5833  -3.985174

6995592     0.5185  -4.015708

6995700     0.4814  -3.954686

6995808     0.4722  -3.943194

6995916     0.5185  -3.966780

6996024     0.4537  -3.920315

6996132     0.4814  -3.929316

6996240     0.6111  -3.905487

6996348     0.4814  -3.916702

6996456     0.5370  -3.873548

6996564        0.5  -3.893810

6996672     0.5555  -3.912505

6996780     0.4814  -3.939715

6996888     0.4722  -3.934571

6996996     0.4351  -3.913785

6997104     0.4444  -3.960849

6997212     0.4722  -3.894217

6997320     0.5092  -3.906808

6997428        0.5  -3.889872

6997536     0.4722  -3.921813

6997644     0.5462  -3.943641

6997752     0.5277  -3.924104

6997860     0.5925  -3.869709

6997968     0.5462  -3.876383

6998076     0.4722  -3.904668

6998184        0.5  -3.817259

6998292     0.5092  -3.846203

6998400        0.5  -3.852817
